,Unnamed: 0.1,Unnamed: 0,Name,Bbox,Class,fname,split,x1,x2,y1,y2,cluster_dbscan,cluster_threshold,split_dbscan,split_threshold,cross_val
151,151,151,1071915.jpg,"0.7658854166666667,0.5166666666666667,0.4671875,0.8597222222222223",1,train_data_minprirodi/images/1071915.jpg,train,1021,1919,125,1363,5,5,train,train,2
152,152,152,1072061.jpg,"0.78671875,0.43645833333333334,0.42552083333333335,0.7270833333333333",0,train_data_minprirodi/images/1072061.jpg,train,1102,1919,105,1152,5,5,train,train,2
153,153,153,1073986.jpg,"0.5083333333333333,0.5370370370370371,0.17604166666666668,0.16111111111111112",1,train_data_minprirodi/images/1073986.jpg,val,807,1145,493,667,11,10,train,train,2
154,154,154,1074010.jpg,"0.6234375,0.7739583333333333,0.4479166666666667,0.4048611111111111",0,train_data_minprirodi/images/1074010.jpg,train,766,1627,823,1406,45,59,train,train,1
155,155,155,1076352.jpg,"0.5005208333333333,0.48194444444444445,0.146875,0.23055555555555557",0,train_data_minprirodi/images/1076352.jpg,train,820,1102,396,645,8,7,train,train,3
156,156,156,1076619.jpg,"0.31302083333333336,0.60625,0.346875,0.3541666666666667",1,train_data_minprirodi/images/1076619.jpg,train,268,934,617,1128,16,15,train,train,1
157,157,157,1077381.jpg,"0.4895833333333333,0.5032407407407408,0.5125,0.9324074074074075",1,train_data_minprirodi/images/1077381.jpg,train,448,1432,40,1047,6,6,train,train,2
158,158,158,1079572.jpg,"0.49973958333333335,0.4486111111111111,0.1546875,0.2972222222222222",1,train_data_minprirodi/images/1079572.jpg,train,811,1108,324,645,8,7,train,train,3
159,159,159,1079572.jpg,"0.3888020833333333,0.5268518518518519,0.09010416666666667,0.28703703703703703",1,train_data_minprirodi/images/1079572.jpg,train,660,833,414,724,8,7,train,train,3
160,160,160,1079621.jpg,"0.35260416666666666,0.4440972222222222,0.48541666666666666,0.5881944444444445",1,train_data_minprirodi/images/1079621.jpg,train,211,1143,215,1063,1,1,train,train,2
161,161,161,1080147.jpg,"0.7932291666666667,0.5791666666666667,0.37395833333333334,0.7861111111111111",1,train_data_minprirodi/images/1080147.jpg,train,1164,1882,201,1050,6,6,train,train,2
162,162,162,1080197.jpg,"0.39375,0.6118055555555556,0.328125,0.4166666666666667",1,train_data_minprirodi/images/1080197.jpg,train,441,1071,581,1181,20,20,val,train,0
163,163,163,1080596.jpg,"0.35651041666666666,0.4378472222222222,0.5692708333333333,0.6173611111111111",1,train_data_minprirodi/images/1080596.jpg,train,138,1231,185,1075,5,5,train,train,2
164,164,164,1080901.jpg,"0.14921875,0.5282407407407408,0.1265625,0.17685185185185184",1,train_data_minprirodi/images/1080901.jpg,train,165,408,475,666,11,10,train,train,2
165,165,165,1081137.jpg,"0.8083333333333333,0.6310185185185185,0.35208333333333336,0.6805555555555556",0,train_data_minprirodi/images/1081137.jpg,train,1214,1890,314,1049,6,6,train,train,2
166,166,166,1081565.jpg,"0.5981770833333333,0.5190972222222222,0.5484375,0.6770833333333334",1,train_data_minprirodi/images/1081565.jpg,train,621,1674,259,1235,38,46,train,train,2
167,167,167,1082205.jpg,"0.38828125,0.49907407407407406,0.1078125,0.1037037037037037",1,train_data_minprirodi/images/1082205.jpg,train,642,849,482,595,35,44,val,train,0
168,168,168,1082506.jpg,"0.8645833333333334,0.7003472222222222,0.26979166666666665,0.42430555555555555",0,train_data_minprirodi/images/1082506.jpg,train,1401,1919,703,1314,26,30,val,train,4
169,169,169,1082546.jpg,"0.7864583333333334,0.5166666666666667,0.14791666666666667,0.23055555555555557",1,train_data_minprirodi/images/1082546.jpg,train,1368,1652,578,910,23,26,train,train,3
170,170,170,1082546.jpg,"0.87421875,0.4965277777777778,0.06822916666666666,0.08194444444444444",0,train_data_minprirodi/images/1082546.jpg,train,1613,1744,656,774,23,26,train,train,3
171,171,171,1083265.jpg,"0.73359375,0.5232638888888889,0.5317708333333333,0.8493055555555555",1,train_data_minprirodi/images/1083265.jpg,train,898,1919,141,1365,5,5,train,train,2
172,172,172,1083479.jpg,"0.46770833333333334,0.6324074074074074,0.446875,0.5222222222222223",0,train_data_minprirodi/images/1083479.jpg,val,469,1327,401,965,-1,105,train,val,4
173,173,173,1083858.jpg,"0.81953125,0.6212962962962963,0.3567708333333333,0.7018518518518518",0,train_data_minprirodi/images/1083858.jpg,train,1231,1916,292,1050,6,6,train,train,2
174,174,174,1084075.jpg,"0.5171875,0.43819444444444444,0.31979166666666664,0.6611111111111111",1,train_data_minprirodi/images/1084075.jpg,train,686,1300,155,1107,45,59,train,train,1
175,175,175,1085969.jpg,"0.5174479166666667,0.54375,0.2713541666666667,0.5444444444444444",1,train_data_minprirodi/images/1085969.jpg,train,733,1254,390,1174,50,1,val,train,2
176,176,176,1085969.jpg,"0.70859375,0.5131944444444444,0.2713541666666667,0.5513888888888889",0,train_data_minprirodi/images/1085969.jpg,train,1100,1621,341,1136,50,1,val,train,2
177,177,177,1086219.jpg,"0.17942708333333332,0.6138888888888889,0.35885416666666664,0.2833333333333333",1,train_data_minprirodi/images/1086219.jpg,train,0,689,680,1088,34,43,val,train,3
178,178,178,1086219.jpg,"0.48854166666666665,0.5819444444444445,0.22395833333333334,0.19305555555555556",1,train_data_minprirodi/images/1086219.jpg,train,722,1153,699,977,34,43,val,train,3
179,179,179,1086219.jpg,"0.8317708333333333,0.5222222222222223,0.21458333333333332,0.18888888888888888",1,train_data_minprirodi/images/1086219.jpg,train,1391,1803,616,888,34,43,val,train,3
180,180,180,1086372.jpg,"0.7028645833333333,0.61875,0.5932291666666667,0.7013888888888888",1,train_data_minprirodi/images/1086372.jpg,train,780,1919,386,1396,-1,145,train,val,4
181,181,181,1086506.jpg,"0.14453125,0.5822916666666667,0.2890625,0.4423611111111111",0,train_data_minprirodi/images/1086506.jpg,train,0,555,520,1157,20,20,val,train,0
182,182,182,1086768.jpg,"0.4401041666666667,0.45590277777777777,0.16145833333333334,0.1951388888888889",1,train_data_minprirodi/images/1086768.jpg,train,690,1000,516,797,23,26,train,train,3
183,183,183,1086768.jpg,"0.37213541666666666,0.38333333333333336,0.08802083333333334,0.09444444444444444",1,train_data_minprirodi/images/1086768.jpg,train,630,799,484,620,23,26,train,train,3
184,184,184,1086768.jpg,"0.9651041666666667,0.6416666666666667,0.06875,0.18888888888888888",0,train_data_minprirodi/images/1086768.jpg,train,1787,1919,788,1060,23,26,train,train,3
185,185,185,1086768.jpg,"0.9893229166666667,0.5190972222222222,0.0203125,0.06597222222222222",0,train_data_minprirodi/images/1086768.jpg,train,1880,1919,700,795,23,26,train,train,3
186,186,186,1087910.jpg,"0.8447916666666667,0.46944444444444444,0.2,0.28888888888888886",1,train_data_minprirodi/images/1087910.jpg,train,1430,1814,468,884,23,26,train,train,3
187,187,187,1088801.jpg,"0.45234375,0.4337962962962963,0.1890625,0.29907407407407405",1,train_data_minprirodi/images/1088801.jpg,train,687,1050,307,629,8,7,train,train,3
188,188,188,1088801.jpg,"0.3359375,0.49537037037037035,0.10625,0.19444444444444445",1,train_data_minprirodi/images/1088801.jpg,train,543,747,430,640,8,7,train,train,3
189,189,189,1088881.jpg,"0.49505208333333334,0.47673611111111114,0.19427083333333334,0.5979166666666667",1,train_data_minprirodi/images/1088881.jpg,train,764,1137,256,1117,0,0,train,train,0
190,190,190,1089105.jpg,"0.14973958333333334,0.6100694444444444,0.2994791666666667,0.3034722222222222",0,train_data_minprirodi/images/1089105.jpg,train,0,575,660,1097,0,0,train,train,0
191,191,191,1089145.jpg,"0.5513020833333333,0.49895833333333334,0.8421875,0.8909722222222223",1,train_data_minprirodi/images/1089145.jpg,train,249,1867,76,1360,48,63,val,val,4
192,192,192,1090939.jpg,"0.35885416666666664,0.609375,0.3697916666666667,0.32430555555555557",1,train_data_minprirodi/images/1090939.jpg,train,333,1044,644,1111,7,0,train,train,0
193,193,193,1092369.jpg,"0.2833333333333333,0.6767361111111111,0.4197916666666667,0.35625",1,train_data_minprirodi/images/1092369.jpg,train,140,947,718,1231,21,22,train,train,2
194,194,194,1094951.jpg,"0.409375,0.5361111111111111,0.44375,0.4222222222222222",1,train_data_minprirodi/images/1094951.jpg,train,360,1212,467,1076,1,1,train,train,2
195,195,195,1094951.jpg,"0.8684895833333334,0.5128472222222222,0.26197916666666665,0.6034722222222222",0,train_data_minprirodi/images/1094951.jpg,train,1416,1919,304,1173,1,1,train,train,2
196,196,196,1095391.jpg,"0.39869791666666665,0.774537037037037,0.30572916666666666,0.44351851851851853",0,train_data_minprirodi/images/1095391.jpg,val,472,1059,597,1076,-1,27,train,train,4
197,197,197,1095391.jpg,"0.14427083333333332,0.8138888888888889,0.28854166666666664,0.3685185185185185",0,train_data_minprirodi/images/1095391.jpg,val,0,554,680,1078,-1,27,train,train,4
198,198,198,1095628.jpg,"0.21171875,0.6548611111111111,0.4234375,0.6375",0,train_data_minprirodi/images/1095628.jpg,val,0,813,484,1402,45,59,train,train,1
199,199,199,1095682.jpg,"0.42526041666666664,0.8222222222222222,0.1640625,0.3537037037037037",0,train_data_minprirodi/images/1095682.jpg,train,659,974,697,1079,4,4,train,train,3
200,200,200,1096202.jpg,"0.47682291666666665,0.5461805555555556,0.6807291666666667,0.7784722222222222",1,train_data_minprirodi/images/1096202.jpg,train,261,1569,226,1347,-1,108,train,val,4
201,201,201,1096473.jpg,"0.4393229166666667,0.6259259259259259,0.3651041666666667,0.6222222222222222",1,train_data_minprirodi/images/1096473.jpg,train,493,1194,339,1012,17,16,train,train,0
202,202,202,1097300.jpg,"0.1390625,0.6288194444444445,0.278125,0.3701388888888889",0,train_data_minprirodi/images/1097300.jpg,train,0,534,639,1172,16,15,train,train,1
203,203,203,1097848.jpg,"0.48984375,0.5032407407407408,0.5130208333333334,0.9324074074074075",1,train_data_minprirodi/images/1097848.jpg,train,448,1433,40,1047,6,6,train,train,2
204,204,204,1098604.jpg,"0.44609375,0.40625,0.1328125,0.1388888888888889",1,train_data_minprirodi/images/1098604.jpg,val,729,983,485,685,23,26,train,train,3
205,205,205,1098604.jpg,"0.9671875,0.49201388888888886,0.06458333333333334,0.11875",0,train_data_minprirodi/images/1098604.jpg,val,1794,1919,623,793,23,26,train,train,3
206,206,206,1099787.jpg,"0.5828125,0.6454861111111111,0.39479166666666665,0.5451388888888888",1,train_data_minprirodi/images/1099787.jpg,train,739,1498,537,1322,0,0,train,train,0
207,207,207,1100175.jpg,"0.43697916666666664,0.4017361111111111,0.25625,0.32569444444444445",1,train_data_minprirodi/images/1100175.jpg,train,593,1085,344,813,59,84,val,val,3
208,208,208,1100607.jpg,"0.5533854166666666,0.5782407407407407,0.38697916666666665,0.5027777777777778",1,train_data_minprirodi/images/1100607.jpg,train,691,1434,353,896,-1,32,train,val,4
209,209,209,1100607.jpg,"0.03177083333333333,0.3425925925925926,0.06354166666666666,0.2074074074074074",0,train_data_minprirodi/images/1100607.jpg,train,0,122,258,482,-1,32,train,val,4
210,210,210,1101352.jpg,"0.5143229166666666,0.5444444444444444,0.26614583333333336,0.5416666666666666",1,train_data_minprirodi/images/1101352.jpg,train,732,1243,393,1174,50,1,val,train,2
211,211,211,1101352.jpg,"0.7049479166666667,0.5097222222222222,0.2598958333333333,0.5416666666666666",0,train_data_minprirodi/images/1101352.jpg,train,1104,1603,344,1123,50,1,val,train,2
212,212,212,1102325.jpg,"0.20338541666666668,0.6069444444444444,0.40572916666666664,0.3013888888888889",1,train_data_minprirodi/images/1102325.jpg,val,1,780,656,1091,0,0,train,train,0
213,213,213,1102397.jpg,"0.5979166666666667,0.6212962962962963,0.303125,0.26851851851851855",1,train_data_minprirodi/images/1102397.jpg,train,857,1439,526,816,19,19,train,train,3
214,214,214,1102468.jpg,"0.121875,0.5976851851851852,0.24375,0.7435185185185185",0,train_data_minprirodi/images/1102468.jpg,train,0,468,244,1047,25,29,val,val,1
215,215,215,1102488.jpg,"0.5091145833333334,0.5532407407407407,0.0921875,0.08981481481481482",1,train_data_minprirodi/images/1102488.jpg,train,889,1066,549,646,35,44,val,train,0
216,216,216,1102583.jpg,"0.6802083333333333,0.4684027777777778,0.43333333333333335,0.5631944444444444",1,train_data_minprirodi/images/1102583.jpg,train,889,1722,269,1080,1,1,train,train,2
217,217,217,1103240.jpg,"0.47630208333333335,0.5412037037037037,0.11822916666666666,0.16203703703703703",1,train_data_minprirodi/images/1103240.jpg,train,801,1028,497,672,11,10,train,train,2
218,218,218,1103309.jpg,"0.37994791666666666,0.459375,0.1546875,0.13541666666666666",1,train_data_minprirodi/images/1103309.jpg,train,581,878,564,759,22,24,train,train,1
219,219,219,1103944.jpg,"0.17213541666666668,0.5923611111111111,0.19114583333333332,0.20416666666666666",1,train_data_minprirodi/images/1103944.jpg,train,147,514,706,1000,26,30,val,train,4
220,220,220,1104918.jpg,"0.4739583333333333,0.6739583333333333,0.3333333333333333,0.3229166666666667",1,train_data_minprirodi/images/1104918.jpg,train,589,1230,737,1203,21,22,train,train,2
221,221,221,1107204.jpg,"0.31015625,0.7888888888888889,0.2296875,0.35",0,train_data_minprirodi/images/1107204.jpg,val,375,816,663,1041,6,6,train,train,2
222,222,222,1107296.jpg,"0.09505208333333333,0.40902777777777777,0.19010416666666666,0.45555555555555555",0,train_data_minprirodi/images/1107296.jpg,train,0,365,261,916,21,22,train,train,2
223,223,223,1107490.jpg,"0.5221354166666666,0.547302580140735,0.27760416666666665,0.24863174354964818",1,train_data_minprirodi/images/1107490.jpg,train,736,1269,541,859,66,33,val,val,4
224,224,224,1108740.jpg,"0.8848958333333333,0.5336805555555556,0.22916666666666666,0.5895833333333333",0,train_data_minprirodi/images/1108740.jpg,val,1479,1919,344,1193,70,91,val,val,2
225,225,225,1109184.jpg,"0.5309895833333333,0.6078703703703704,0.2140625,0.31203703703703706",1,train_data_minprirodi/images/1109184.jpg,train,814,1225,488,825,19,19,train,train,3
226,226,226,1109350.jpg,"0.39505208333333336,0.6916666666666667,0.29010416666666666,0.3537037037037037",1,train_data_minprirodi/images/1109350.jpg,train,480,1037,556,938,4,4,train,train,3
227,227,227,1109915.jpg,"0.4825520833333333,0.6,0.46510416666666665,0.275",1,train_data_minprirodi/images/1109915.jpg,train,480,1373,666,1062,7,0,train,train,0
228,228,228,1110268.jpg,"0.3390625,0.4774305555555556,0.678125,0.9548611111111112",0,train_data_minprirodi/images/1110268.jpg,train,0,1302,0,1375,63,70,val,val,1
229,229,229,1110788.jpg,"0.58359375,0.65,0.2703125,0.49444444444444446",1,train_data_minprirodi/images/1110788.jpg,train,861,1380,580,1292,12,11,train,train,1
230,230,230,1110856.jpg,"0.809375,0.540625,0.13645833333333332,0.18541666666666667",0,train_data_minprirodi/images/1110856.jpg,train,1423,1685,645,912,22,24,train,train,1
231,231,231,1111950.jpg,"0.553125,0.48159722222222223,0.7260416666666667,0.9076388888888889",1,train_data_minprirodi/images/1111950.jpg,train,364,1759,40,1347,48,63,val,val,4
232,232,232,1111950.jpg,"0.5541666666666667,0.4809027777777778,0.7270833333333333,0.90625",1,train_data_minprirodi/images/1111950.jpg,train,366,1762,40,1345,48,63,val,val,4
233,233,233,1112154.jpg,"0.16328125,0.6059027777777778,0.3265625,0.30625",0,train_data_minprirodi/images/1112154.jpg,train,0,627,652,1093,0,0,train,train,0
234,234,234,1112642.jpg,"0.34375,0.5268518518518519,0.35104166666666664,0.8759259259259259",1,train_data_minprirodi/images/1112642.jpg,train,323,997,96,1042,6,6,train,train,2
235,235,235,1113003.jpg,"0.21979166666666666,0.6675925925925926,0.2833333333333333,0.5814814814814815",1,train_data_minprirodi/images/1113003.jpg,train,150,694,407,1035,6,6,train,train,2
236,236,236,1113299.jpg,"0.94765625,0.48020833333333335,0.1046875,0.28541666666666665",0,train_data_minprirodi/images/1113299.jpg,train,1719,1920,486,897,16,15,train,train,1
237,237,237,1113299.jpg,"0.19270833333333334,0.6631944444444444,0.2,0.1597222222222222",0,train_data_minprirodi/images/1113299.jpg,train,178,562,839,1070,16,15,train,train,1
238,238,238,1115906.jpg,"0.06458333333333334,0.6315972222222223,0.12916666666666668,0.3229166666666667",0,train_data_minprirodi/images/1115906.jpg,train,0,248,677,1142,16,15,train,train,1
239,239,239,1115923.jpg,"0.19817708333333334,0.6913194444444445,0.2526041666666667,0.2701388888888889",1,train_data_minprirodi/images/1115923.jpg,train,138,623,801,1190,60,87,val,val,2
240,240,240,1116399.jpg,"0.15833333333333333,0.6024305555555556,0.20520833333333333,0.3701388888888889",0,train_data_minprirodi/images/1116399.jpg,val,107,501,601,1134,52,67,train,train,1
241,241,241,1116908.jpg,"0.6,0.7023148148148148,0.2916666666666667,0.3768518518518518",1,train_data_minprirodi/images/1116908.jpg,val,871,1432,555,962,4,4,train,train,3
242,242,242,1117147.jpg,"0.5223958333333333,0.6013888888888889,0.35104166666666664,0.3263888888888889",1,train_data_minprirodi/images/1117147.jpg,val,665,1340,631,1101,0,0,train,train,0
243,243,243,1117838.jpg,"0.86328125,0.534375,0.2734375,0.6006944444444444",0,train_data_minprirodi/images/1117838.jpg,train,1395,1920,337,1202,1,1,train,train,2
244,244,244,1117871.jpg,"0.4708333333333333,0.6128472222222222,0.29375,0.29375",1,train_data_minprirodi/images/1117871.jpg,train,622,1186,671,1094,0,0,train,train,0
245,245,245,1120080.jpg,"0.4041666666666667,0.5045138888888889,0.41770833333333335,0.47430555555555554",1,train_data_minprirodi/images/1120080.jpg,train,375,1177,385,1068,1,1,train,train,2
246,246,246,1120080.jpg,"0.90546875,0.4822916666666667,0.1890625,0.6631944444444444",0,train_data_minprirodi/images/1120080.jpg,train,1557,1920,217,1172,1,1,train,train,2
247,247,247,1120441.jpg,"0.7817708333333333,0.6302083333333334,0.4354166666666667,0.6145833333333334",0,train_data_minprirodi/images/1120441.jpg,train,1082,1919,465,1350,45,59,train,train,1
248,248,248,1121175.jpg,"0.584375,0.6555555555555556,0.5364583333333334,0.47962962962962963",1,train_data_minprirodi/images/1121175.jpg,train,606,1637,449,967,28,34,val,val,1
249,249,249,1121678.jpg,"0.43645833333333334,0.4017361111111111,0.2520833333333333,0.32569444444444445",1,train_data_minprirodi/images/1121678.jpg,train,596,1080,344,813,59,84,val,val,3
250,250,250,1121885.jpg,"0.5635416666666667,0.65625,0.290625,0.3236111111111111",1,train_data_minprirodi/images/1121885.jpg,train,803,1361,712,1178,26,30,val,train,4
251,251,251,1122215.jpg,"0.46380208333333334,0.6837962962962963,0.37135416666666665,0.5546296296296296",1,train_data_minprirodi/images/1122215.jpg,train,534,1247,439,1038,17,16,train,train,0
252,252,252,1123240.jpg,"0.4583333333333333,0.6180555555555556,0.315625,0.2875",1,train_data_minprirodi/images/1123240.jpg,train,577,1183,683,1097,16,15,train,train,1
